500.017334	.01388
500.258422	.014013
500.499511	.013982
500.740599	.013974
500.981688	.014169
501.222776	.014219
501.463864	.014055
501.704953	.013981
501.946041	.013824
502.187130	.012881
502.428218	.012702
502.669306	.013786
502.910395	.014178
503.151483	.014199
503.392572	.014353
503.633660	.014354
503.874748	.014367
504.115837	.014267
504.356925	.014103
504.598014	.014157
504.839102	.014214
505.080190	.014191
505.321279	.014309
505.562367	.014283
505.803456	.014423
506.044544	.014406
506.285632	.014305
506.526721	.014142
506.767809	.013824
507.008898	.013691
507.249986	.01431
507.491074	.014616
507.732163	.014561
507.973251	.014534
508.214340	.014345
508.455428	.014197
508.696517	.014399
508.937605	.01462
509.178693	.014673
509.419782	.014638
509.660870	.014373
509.901959	.014232
510.143047	.01429
510.384135	.014461
510.625224	.014707
510.866312	.014874
511.107401	.014487
511.348489	.014248
511.589577	.014425
511.830666	.014548
512.071754	.014605
512.312843	.014768
512.553931	.014902
512.795019	.014789
513.036108	.014857
513.277196	.014988
513.518285	.015023
513.759373	.014761
514.000461	.014466
514.241550	.014514
514.482638	.014756
514.723727	.014804
514.964815	.014888
515.205903	.015011
515.446992	.015024
515.688080	.015155
515.929169	.015197
516.170257	.015246
516.411345	.015043
516.652434	.014345
516.893522	.013999
517.134611	.014465
517.375699	.014653
517.616787	.014539
517.857876	.014354
518.098964	.014715
518.340053	.015129
518.581141	.015398
518.822229	.015323
519.063318	.014976
519.304406	.014662
519.545495	.014121
519.786583	.01414
520.027671	.014769
520.268760	.015199
520.509848	.015071
520.750937	.014989
520.992025	.014991
521.233114	.015089
521.474202	.01528
521.715290	.015421
521.956379	.015398
522.197467	.015098
522.438556	.015164
522.679644	.015401
522.920732	.015482
523.161821	.015341
523.402909	.015136
523.643998	.015179
523.885086	.015187
524.126174	.015242
524.367263	.015307
524.608351	.015388
524.849440	.015383
525.090528	.015501
525.331616	.015372
525.572705	.015019
525.813793	.014112
526.054882	.013665
526.295970	.014846
526.537058	.015579
526.778147	.015761
527.019235	.015764
527.260324	.01553
527.501412	.015398
527.742500	.015362
527.983589	.015399
528.224677	.015413
528.465766	.015524
528.706854	.015594
528.947942	.015478
529.189031	.015533
529.430119	.015615
529.671208	.015522
529.912296	.015498
530.153384	.015446
530.394473	.015271
530.635561	.015312
530.876650	.015356
531.117738	.015416
531.358826	.01563
531.599915	.015867
531.841003	.015805
532.082092	.015551
532.323180	.015341
532.564268	.015388
532.805357	.015656
533.046445	.015719
533.287534	.015614
533.528622	.015651
533.769710	.01568
534.010799	.01581
534.251887	.015986
534.492976	.015887
534.734064	.015677
534.975153	.015611
535.216241	.015854
535.457329	.01595
535.698418	.015765
535.939506	.015603
536.180595	.015532
536.421683	.015524
536.662771	.015681
536.903860	.015774
537.144948	.015571
537.386037	.015512
537.627125	.015691
537.868213	.015887
538.109302	.015913
538.350390	.015769
538.591479	.015648
538.832567	.015738
539.073655	.015907
539.314744	.015998
539.555832	.015731
539.796921	.015471
540.038009	.015685
540.279097	.015918
540.520186	.015903
540.761274	.015783
541.002363	.015632
541.243451	.015597
541.484539	.015621
541.725628	.015638
541.966716	.015706
542.207805	.015891
542.448893	.015997
542.689981	.015975
542.931070	.015759
543.172158	.015718
543.413247	.015977
543.654335	.015985
543.895423	.01582
544.136512	.01595
544.377600	.015936
544.618689	.015947
544.859777	.01595
545.100865	.015846
545.341954	.015826
545.583042	.016044
545.824131	.016082
546.065219	.015837
546.306307	.015696
546.547396	.015866
546.788484	.015834
547.029573	.01573
547.270661	.01575
547.511750	.015819
547.752838	.015972
547.993926	.016069
548.235015	.016172
548.476103	.016376
548.717192	.01642
548.958280	.016282
549.199368	.016164
549.440457	.016008
549.681545	.015781
549.922634	.015505
550.163722	.015475
550.404810	.015653
550.645899	.015767
550.886987	.015868
551.128076	.015883
551.369164	.015941
551.610252	.015868
551.851341	.01601
552.092429	.016207
552.333518	.016081
552.574606	.016058
552.815694	.016211
553.056783	.016344
553.297871	.016342
553.538960	.016217
553.780048	.015964
554.021136	.015843
554.262225	.016151
554.503313	.01628
554.744402	.015904
554.985490	.015824
555.226578	.015885
555.467667	.015925
555.708755	.016098
555.949844	.016322
556.190932	.016135
556.432020	.015968
556.673109	.016168
556.914197	.016183
557.155286	.016208
557.396374	.016351
557.637462	.016527
557.878551	.01685
558.119639	.016756
558.360728	.016415
558.601816	.0164
558.842904	.016102
559.083993	.016057
559.325081	.016387
559.566170	.016462
559.807258	.016528
560.048346	.016329
560.289435	.015929
560.530523	.016108
560.771612	.016456
561.012700	.016504
561.253789	.016446
561.494877	.016325
561.735965	.016412
561.977054	.016751
562.218142	.01667
562.459231	.01625
562.700319	.016311
562.941407	.016482
563.182496	.01636
563.423584	.016405
563.664673	.016511
563.905761	.01664
564.146849	.016786
564.387938	.016603
564.629026	.016402
564.870115	.016439
565.111203	.016622
565.352291	.016585
565.593380	.016543
565.834468	.016448
566.075557	.016473
566.316645	.016639
566.557733	.016756
566.798822	.016831
567.039910	.016756
567.280999	.016665
567.522087	.016749
567.763175	.01679
568.004264	.01678
568.245352	.016768
568.486441	.016714
568.727529	.016748
568.968617	.016629
569.209706	.016375
569.450794	.016409
569.691883	.016724
569.932971	.016784
570.174059	.016822
570.415148	.016975
570.656236	.017041
570.897325	.01706
571.138413	.017043
571.379501	.01709
571.620590	.017045
571.861678	.017054
572.102767	.017079
572.343855	.016955
572.584943	.016936
572.826032	.016926
573.067120	.016986
573.308209	.017233
573.549297	.017333
573.790386	.017296
574.031474	.017226
574.272562	.017242
574.513651	.017251
574.754739	.017084
574.995828	.017033
575.236916	.016973
575.478004	.01705
575.719093	.017034
575.960181	.016666
576.201270	.016515
576.442358	.017219
576.683446	.017359
576.924535	.017348
577.165623	.017621
577.406712	.017666
577.647800	.017501
577.888888	.017423
578.129977	.017358
578.371065	.01728
578.612154	.017281
578.853242	.017453
579.094330	.017462
579.335419	.017542
579.576507	.01752
579.817596	.017444
580.058684	.017518
580.299772	.01756
580.540861	.01734
580.781949	.017448
