499.535156	.90069
500.499510	.89805
501.463863	.89375
502.428217	.89026
503.392571	.88763
504.356924	.88489
505.321278	.8823
506.285631	.88104
507.249985	.88083
508.214339	.8802
509.178692	.88047
510.143046	.8817
511.107399	.8808
512.071753	.87876
513.036106	.87935
514.000460	.88158
514.964814	.88165
515.929167	.87974
516.893521	.87783
517.857874	.87573
518.822228	.87434
519.786582	.87463
520.750935	.87479
521.715289	.87392
522.679642	.8733
523.643996	.87381
524.608349	.87522
525.572703	.87705
526.537057	.87924
527.501410	.88201
528.465764	.8854
529.430117	.88828
530.394471	.88977
531.358825	.89111
532.323178	.8929
533.287532	.89505
534.251885	.89846
535.216239	.90089
536.180593	.90079
537.144946	.90227
538.109300	.90615
539.073653	.90868
540.038007	.91014
541.002360	.91227
541.966714	.91395
542.931068	.91498
543.895421	.91618
544.859775	.91698
545.824128	.91796
546.788482	.91972
547.752836	.91967
548.717189	.91643
549.681543	.91277
550.645896	.91103
551.610250	.91058
552.574603	.90964
553.538957	.90694
554.503311	.90295
555.467664	.90062
556.432018	.90115
557.396371	.90079
558.360725	.89679
559.325079	.8919
560.289432	.88961
561.253786	.88901
562.218139	.88772
563.182493	.88657
564.146846	.88588
565.111200	.8831
566.075554	.88049
567.039907	.88144
568.004261	.88078
568.968614	.87645
569.932968	.87537
570.897322	.8782
571.861675	.87892
572.826029	.87824
573.790382	.88042
574.754736	.88322
575.719090	.88397
576.683443	.88596
577.647797	.89015
578.612150	.89362
579.576504	.89608
580.540857	.89919
581.505211	.90322
582.469565	.90642
583.433918	.90809
584.398272	.91034
585.362625	.91392
586.326979	.91685
587.291333	.91879
588.255686	.92094
589.220040	.92306
590.184393	.92512
591.148747	.9279
592.113100	.93047
593.077454	.93157
594.041808	.9322
595.006161	.93318
595.970515	.9335
596.934868	.9329
597.899222	.93236
598.863576	.93159
599.827929	.92961
600.792283	.92711
601.756636	.92573
602.720990	.92478
603.685343	.92175
604.649697	.91741
605.614051	.91526
606.578404	.91449
607.542758	.91225
608.507111	.90959
609.471465	.90784
610.435819	.90661
611.400172	.90585
612.364526	.90458
613.328879	.90146
614.293233	.89814
615.257587	.89694
616.221940	.89633
617.186294	.89431
618.150647	.89191
619.115001	.88999
620.079354	.88865
621.043708	.88859
622.008062	.88943
622.972415	.88925
623.936769	.88809
624.901122	.88775
625.865476	.88818
626.829830	.88881
627.794183	.89026
628.758537	.89253
629.722890	.89475
630.687244	.89709
631.651597	.8991
632.615951	.89904
633.580305	.89741
634.544658	.89631
635.509012	.89712
636.473365	.89993
637.437719	.90283
638.402073	.90461
639.366426	.90629
640.330780	.9087
641.295133	.91112
642.259487	.91332
643.223841	.91576
644.188194	.91812
645.152548	.92045
646.116901	.92246
647.081255	.92266
648.045608	.92133
649.009962	.92103
649.974316	.92243
650.938669	.92361
651.903023	.92407
652.867376	.92418
653.831730	.92368
654.796084	.92287
655.760437	.92226
656.724791	.92184
657.689144	.92123
658.653498	.92072
659.617851	.92035
660.582205	.91894
661.546559	.91636
662.510912	.91383
663.475266	.91184
664.439619	.91002
665.403973	.90675
666.368327	.89616
667.332680	.87197
668.297034	.85675
